ID,Status,Title,Label,Security-Label,Url,PatchUrl
71901,closed,"some test_idle tests are not re-runnable, producing false failures with regrtest -w option","type-bug,expert-IDLE", ,https://api.github.com/repos/python/cpython/issues/71901, 
71899,closed,Tiny typos in import.rst,"type-bug,docs", ,https://api.github.com/repos/python/cpython/issues/71899, 
71897,closed,"Disallow fold not in [0, 1] in time and datetime constructors",type-bug, ,https://api.github.com/repos/python/cpython/issues/71897, 
71895,closed,Rounding/Large Int representation error with multiplication and division,"type-bug,interpreter-core", ,https://api.github.com/repos/python/cpython/issues/71895, 
71894,closed,List reports incorrect length if modifed after yield,"type-bug,interpreter-core", ,https://api.github.com/repos/python/cpython/issues/71894, 
71893,closed,"Random.seed, whose purpose is purportedly determinism, behaves non-deterministically with strings due to hash randomization","type-bug,tests,stdlib", ,https://api.github.com/repos/python/cpython/issues/71893, 
71892,closed,Updating old C:/Windows/System32/ucrtbased.dll,"type-bug,docs,OS-windows,build", ,https://api.github.com/repos/python/cpython/issues/71892, 
71887,closed,"Document asyncio.AbstractEventLoop, not asyncio.BaseEventLoop","type-bug,docs", ,https://api.github.com/repos/python/cpython/issues/71887, 
71885,closed,socketpair not in socket.__all__ on Windows,"type-bug,OS-windows,stdlib,easy", ,https://api.github.com/repos/python/cpython/issues/71885, 
71884,closed,Obscure bug in the int() function,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/71884, 
71881,closed,Socket incorrectly states IP address that start with a zero after a dot are illegal,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/71881, 
71878,closed,X509 cert with GEN_RID subject alt name causes SytemError,"type-security,extension-modules",security,https://api.github.com/repos/python/cpython/issues/71878, 
71877,closed,os.path.normcase broken.,"type-bug,OS-windows", ,https://api.github.com/repos/python/cpython/issues/71877, 
71873,closed,Spam,type-bug, ,https://api.github.com/repos/python/cpython/issues/71873, 
71872,closed,altinstall with --enable-shared showing incorrect behaviour,"type-bug,build,expert-installation", ,https://api.github.com/repos/python/cpython/issues/71872, 
71871,closed,Incorrect exception message of ImportError constructor,"type-bug,interpreter-core", ,https://api.github.com/repos/python/cpython/issues/71871, 
71870,closed,ipaddress subnet slicing iterator malfunction,"type-bug,stdlib,3.8,3.7", ,https://api.github.com/repos/python/cpython/issues/71870, 
71869,closed,wsgiref BaseHandler / SimpleHandler can raise additional errors when handling an error,"type-bug,stdlib,3.8,3.7", ,https://api.github.com/repos/python/cpython/issues/71869, 
71860,closed,lambda function in loop,type-bug, ,https://api.github.com/repos/python/cpython/issues/71860, 
71859,closed,x format of % operator broken in Python 3.5.2,"type-bug,interpreter-core", ,https://api.github.com/repos/python/cpython/issues/71859, 
71856,closed,Bug in re.fullmatch() specific to Windows XP,"type-bug,expert-regex", ,https://api.github.com/repos/python/cpython/issues/71856, 
71855,closed,list illogical affectation,"type-bug,interpreter-core", ,https://api.github.com/repos/python/cpython/issues/71855, 
71850,closed,Inconsistent CSV Writer Behaviour,"type-bug,expert-IO", ,https://api.github.com/repos/python/cpython/issues/71850, 
71844,closed,urlparse fails if the path is numeric,"type-bug,stdlib,3.9", ,https://api.github.com/repos/python/cpython/issues/71844, 
71838,closed,bytearray changes when function mutates it,"type-bug,OS-windows",hang,https://api.github.com/repos/python/cpython/issues/71838, 
71836,closed,multiprocessing on Windows does not properly manage class attributes,"type-bug,OS-windows", ,https://api.github.com/repos/python/cpython/issues/71836, 
71835,closed,Message of webbrowser.py something wrong.,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/71835, 
71833,closed,doc: yield from expression can be any iterable,"type-bug,docs,3.10,3.9,3.8", ,https://api.github.com/repos/python/cpython/issues/71833, 
71830,closed,test_ctypes fails on AIX with xlc,"type-bug,tests,3.8,3.7", ,https://api.github.com/repos/python/cpython/issues/71830, 
71828,closed,Do not build Programs/_freeze_importlib when cross-compiling,"type-bug,build", ,https://api.github.com/repos/python/cpython/issues/71828, 
71826,closed,UserList.__getitem__ doesn't account for slices,"type-bug,stdlib,easy,3.8,3.7", ,https://api.github.com/repos/python/cpython/issues/71826, 
71822,closed,pickle documentation says that unpickling may not call __new__,"type-bug,docs,3.7", ,https://api.github.com/repos/python/cpython/issues/71822, 
71821,closed,selectors.SelectSelectors fails if select.select was patched,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/71821, 
71820,closed,Doc: Add missing version info to email.parser,"type-bug,docs", ,https://api.github.com/repos/python/cpython/issues/71820, 
71816,closed,Cannot create ssl.SSLSocket without existing socket,"type-bug,stdlib,3.7,expert-SSL", ,https://api.github.com/repos/python/cpython/issues/71816, 
71813,closed,Spelling fixes,"type-bug,docs", ,https://api.github.com/repos/python/cpython/issues/71813, 
71803,closed,filedialog.askdirectory inconsistent on Windows between returning "C:/" and "C:/users" (no trailing slash),"type-bug,OS-windows,expert-tkinter", ,https://api.github.com/repos/python/cpython/issues/71803, 
71801,closed,Race in test_docxmlrpc.py,"type-bug,tests", ,https://api.github.com/repos/python/cpython/issues/71801, 
71800,closed,Empty iterator with fake __len__ is rendered as a single bracket ] when using json's iterencode,"type-bug,stdlib,3.7", ,https://api.github.com/repos/python/cpython/issues/71800, 
71798,closed,test_tix cannot import _default_root after test_idle,"type-bug,tests", ,https://api.github.com/repos/python/cpython/issues/71798, 
71795,closed,Something wrong with str.upper().lower() chain?,"type-bug,expert-unicode", ,https://api.github.com/repos/python/cpython/issues/71795, 
71788,closed,Minor inaccuracy in hash documentation,"type-bug,docs", ,https://api.github.com/repos/python/cpython/issues/71788, 
71786,closed,Buffer overrun in binascii,"type-bug,extension-modules,3.7", ,https://api.github.com/repos/python/cpython/issues/71786, 
71778,closed,multiprocessing: Possible uninitialized pointer use in Windows builds,"type-bug,extension-modules", ,https://api.github.com/repos/python/cpython/issues/71778, 
71773,closed,Is this a regular expression library bug?,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/71773, 
71769,closed,Mispositioned SyntaxError caret for unknown code points,type-bug, ,https://api.github.com/repos/python/cpython/issues/71769, 
71767,closed,CSV Null Byte Error,"type-bug,extension-modules,3.11", ,https://api.github.com/repos/python/cpython/issues/71767, 
71763,closed,An unexpected difference between dict and OrderedDict,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/71763, 
71757,closed,"Avoid memcpy(. . ., NULL, 0) etc calls","type-bug,expert-ctypes,interpreter-core", ,https://api.github.com/repos/python/cpython/issues/71757, 
71755,closed,"""HTTPoxy"", use of HTTP_PROXY flag supplied by attacker in CGI scripts","type-security,stdlib",security,https://api.github.com/repos/python/cpython/issues/71755, 
71753,closed,Tools/freeze/winmakemakefile.py clean target should use 'del' instead of 'rm',"type-bug,OS-windows,easy", ,https://api.github.com/repos/python/cpython/issues/71753, 
71751,closed,2.7.12 Windows Installer package broken.,"type-bug,OS-windows,expert-installation", ,https://api.github.com/repos/python/cpython/issues/71751, 
71745,closed,SystemError with bare `raise` in threading or multiprocessing,"type-bug,interpreter-core", ,https://api.github.com/repos/python/cpython/issues/71745, 
71730,closed,from module import function creates package reference to the module,"type-bug,interpreter-core", ,https://api.github.com/repos/python/cpython/issues/71730, 
71727,closed,msvcrt.ungetwch() calls _ungetch(),"type-bug,OS-windows,extension-modules", ,https://api.github.com/repos/python/cpython/issues/71727, 
71726,closed,negative Fraction ** negative int not normalized,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/71726, 
71720,closed,release GIL in nt._isdir,"type-bug,OS-windows,stdlib", ,https://api.github.com/repos/python/cpython/issues/71720, 
71718,closed,Documentation for assert_not_called() has wrong signature,"type-bug,docs",,https://api.github.com/repos/python/cpython/issues/71718, 
71712,closed,Wrong OS header on file created by gzip module,"type-bug,extension-modules", ,https://api.github.com/repos/python/cpython/issues/71712, 
71711,closed,Update os.path for PEP 519/__fspath__(),"type-bug,stdlib,release-blocker", ,https://api.github.com/repos/python/cpython/issues/71711, 
71708,closed,Misleading compress level header on files created with gzip,"type-bug,extension-modules", ,https://api.github.com/repos/python/cpython/issues/71708, 
71706,closed,update the references to http://mercurial.selenic.com,"type-bug,docs", ,https://api.github.com/repos/python/cpython/issues/71706, 
71705,closed,small typo error in Grammar/Grammar,"type-bug,docs", ,https://api.github.com/repos/python/cpython/issues/71705, 
71704,closed,LZMACompressor and LZMADecompressor raise exceptions if given empty strings twice,"type-bug,extension-modules,3.7", ,https://api.github.com/repos/python/cpython/issues/71704, 
71702,closed,Dotted name re-import does not rebind after deletion,"type-bug,interpreter-core,stdlib", ,https://api.github.com/repos/python/cpython/issues/71702, 
71701,closed,SystemError when compiling deeply nested for loops,"type-bug,interpreter-core", ,https://api.github.com/repos/python/cpython/issues/71701, 
71700,closed,email.utils.getaddresses does not handle Header objects,"type-bug,3.11,3.10,expert-email", ,https://api.github.com/repos/python/cpython/issues/71700, 
71695,closed,process thread with implicit join is killed unexpectedly,"type-bug,docs", ,https://api.github.com/repos/python/cpython/issues/71695, 
71689,closed,Python -m Module Vulnerable to Buffer Over Flow.,type-bug, ,https://api.github.com/repos/python/cpython/issues/71689, 
71681,closed,2to3 parser failure caused by a comma after a generator expression,"type-bug,3.8,3.7,expert-2to3", ,https://api.github.com/repos/python/cpython/issues/71681, 
71676,closed,"Win 10, choco install python gets message: Access to the path 'C:\WINDOWS\system32\**\**.exe.ignore' is denied.","type-bug,expert-installation", ,https://api.github.com/repos/python/cpython/issues/71676, 
71674,closed,-m switch regression in Python 3.5.2 (under rare circumstances),"type-bug,stdlib,release-blocker", ,https://api.github.com/repos/python/cpython/issues/71674, 
71666,closed,Slicing strings out of bounds does not raise IndexError,"type-bug,interpreter-core", ,https://api.github.com/repos/python/cpython/issues/71666, 
71665,closed,Python Can't run,"type-bug,expert-IDLE", ,https://api.github.com/repos/python/cpython/issues/71665, 
71660,closed,bytes_concat seems to check overflow using undefined behaviour,"type-bug,interpreter-core",,https://api.github.com/repos/python/cpython/issues/71660, 
71659,closed,add the 'unix_shell' attribute to test.support,"type-bug,tests", ,https://api.github.com/repos/python/cpython/issues/71659, 
71658,closed,sre_constants.error: bad escape \d,"type-bug,expert-regex", ,https://api.github.com/repos/python/cpython/issues/71658, 
71657,closed,-3 commandline option documented differently via man,"type-bug,docs,easy", ,https://api.github.com/repos/python/cpython/issues/71657, 
71656,closed,Unicode filename gets crippled on Windows when drag and drop,"type-bug,OS-windows,expert-unicode", ,https://api.github.com/repos/python/cpython/issues/71656, 
71655,closed,Erroneous memory behaviour for objects created in another thread,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/71655, 
71654,closed,distutils.config API different between <=3.5.1 and 3.5.2,"type-bug,docs,stdlib", ,https://api.github.com/repos/python/cpython/issues/71654, 
71653,closed,[Copy from github user macartur] time2netscape missing comma,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/71653, 
71650,closed,Floor division is not the same as the floor of division,type-bug, ,https://api.github.com/repos/python/cpython/issues/71650, 
71646,closed,unintended changes occur when dealing with list of list,type-bug,hang,https://api.github.com/repos/python/cpython/issues/71646, 
71644,closed,"shlex.quote incorrectly quotes ampersants, pipes",type-bug, ,https://api.github.com/repos/python/cpython/issues/71644, 
71632,closed,Charset instance not passed to set_payload(),"type-bug,expert-email", ,https://api.github.com/repos/python/cpython/issues/71632, 
71630,closed,__length_hint__() of bytearray iterator can return negative integer,"type-bug,interpreter-core", ,https://api.github.com/repos/python/cpython/issues/71630, 
71627,closed,Trigonometric bug,"type-bug,OS-windows,extension-modules", ,https://api.github.com/repos/python/cpython/issues/71627, 
